customer_id,full_name,email,phone,signup_date,city,state,gender,age,loyalty_tier,data_notes,signup_date_raw
117684,Anita Khan,user117684@dmart.com,7247191248,,Nagpur,Maharashtra,F,38,Bronze,,05-09-2024
117685,Ramesh Kumar,user117685@@dmart.com,9470201223,,Nagpur,Maharashtra,F,40,Gold,registered via app  ,25-06-2024
117686,Sneha Mehta,user117686@dmart.com,-8563533194,,Surat,Gujarat,F,38,Gold,,07-Aug-24
117687,Manish Singh,user117687@dmart.com,9370586176,,Vadodara,Gujarat,M,,Bronze,Frequent buyer,09-08-2025
117688,Neha Rao,user117688@dmart.com,6559455517,,Kolkata,West Bengal,M,43,Silver,registered via app ,27-12-2025
117689,Vikram Rao,user117689@dmart.com,-8916277757,,Pune,Maharashtra,F,,Gold,,24-07-2023
117690,Amit Sharma,user117690@dmart.com,6846743114,,Surat,Gujarat,F,32,Gold,Frequent buyer,30-Jun-23
117691,Suresh Sharma,user117691@dmart.com,6534861681,,Jaipur,Rajasthan,M,37,,Frequent buyer,11/30/2023
117692,Sunil Sharma,user117692@dmart.com,8710678594,09-05-2023 12:27,Mumbai,Maharashtra,M,30,Bronze,,09-05-2023 12:27
117693,Sameer Singh,user117693@dmart.com,8430288948,,Chennai,Tamil Nadu,M,27,Silver,,23-08-2024
117694,Kavita Chaudhary,user117694@dmart.com,-6712087371,28-07-2025 00:00,Kolkata,West Bengal,,51,Silver,registered via app ,28-07-2025 00:00
117695,Rohit Joshi,user117695@dmart.com,7615771537,,Bengaluru,Karnataka,F,,Bronze,,03-10-2025
117696,Sneha Gupta,user117696@dmart.com,7362467693,31-01-2023 00:00,Delhi,Delhi,M,10,Silver,,31-01-2023 00:00
117697,Suresh Khan,user117697@dmart.com,-7472586096,,Jaipur,Rajasthan,O,45,Bronze,Frequent buyer,28-12-2023
117698,Asha Rao,user117698@dmart.com,9227097400,,Delhi,Delhi,,27,Silver,,05-09-2023
117699,Priya Nair,user117699@dmart.com,-9107502068,,Mumbai,Maharashtra,,25,Silver,,15-01-2024
117700,Priya Chaudhary,user117700@dmart.com,9776548143,,Pune,Maharashtra,M,38,Gold,prefers discount,03-May-25
117701,Karan Bhat,user117701@dmart.com,-6953171053,,Jaipur,Rajasthan,M,17,Bronze,registered via app ,10-Feb-23
117702,Deepa Sharma,user117702@dmart.com,9464963814,,Kolkata,West Bengal,F,25,,,30-07-2024
117703,Rohit Sharma,user117703@dmart.com,-8985324403,,Bengaluru,Karnataka,F,24,Bronze,,05-May-24
117704,Asha Nair,user117704@dmart.com,-9214849753,,Delhi,Delhi,O,32,Silver,prefers discount,25-11-2025
117705,Sameer Chaudhary,user117705@dmart.com,-9192202622,,Mumbai,Maharashtra,,25,,prefers discount,27-07-2024
117706,Neha Bhat,user117706@dmart.com,7209000756,04-12-2023 00:00,Mumbai,Maharashtra,F,54,Silver,prefers discount,04-12-2023 00:00
117707,Kavita Rao,user117707@dmart.com,7885844829,,Pune,Maharashtra,F,56,Silver,Frequent buyer,19-Jul-25
117708,Amit Gupta,user117708@dmart.com,6187470200,,Indore,Madhya Pradesh,M,,Silver,,10-Sep-24
117709,Priya Singh,user117709@dmart.com,-7894011347,,Delhi,Delhi,M,10,Silver,prefers discount,28-10-2024
117710,Suresh Bhat,user117710@dmart.com,-9404661594,11-06-2025 00:00,Indore,Madhya Pradesh,F,41,Silver,Frequent buyer,11-06-2025 00:00
117711,Rahul Nair,user117711@dmart.com,7298231834,,Patna,Bihar,M,45,Gold,prefers discount,22-07-2025
117712,Manish Chaudhary,user117712@dmart.com,7960020260,31-10-2024 00:00,Delhi,Delhi,M,41,Silver,,31-10-2024 00:00
117713,Pooja Chaudhary,user117713@dmart.com,6391147186,16-03-2023 00:00,Lucknow,Uttar Pradesh,O,27,Bronze,prefers discount,16-03-2023 00:00
117714,Sneha Nair,,8109986030,,Bhopal,Madhya Pradesh,O,,Silver,,09-12-2023
117715,Sunil Mehta,user117715@dmart.com,9527937963,,Nagpur,Maharashtra,M,32,Bronze,Frequent buyer,04-11-2024
117716,Deepa Das,user117716@dmart.com,8671873476,16-10-2023 00:00,Delhi,Delhi,M,26,Bronze,,16-10-2023 00:00
117717,Neha Chaudhary,user117717@dmart.com,8299454022,,Lucknow,Uttar Pradesh,,29,Gold,,12-06-2024
117718,Isha Chaudhary,user117718@dmart.com,-9232655038,,Jaipur,Rajasthan,F,20,Bronze,,03-06-2023
117719,Sunil Das,user117719@dmart.com,9220218844,,Patna,Bihar,M,33,Silver,prefers discount,14-Jun-25
117720,Sunil Gupta,user117720@dmart.com,8241968657,,Pune,Maharashtra,M,16,Bronze,prefers discount ,21-12-2023
117721,Vikram Kumar,user117721@dmart.com,8516011661,,Kolkata,West Bengal,M,32,Bronze,,19-02-2023
117722,Deepa Kumar,user117722@dmart.com,8501684916,,Bengaluru,Karnataka,F,20,Silver,Frequent buyer,11-Jan-23
117723,Rita Mehta,user117723@dmart.com,-7482291045,,Surat,Gujarat,M,37,,Frequent buyer,04/24/2024
117724,Manish Patel,user117724@dmart.com,9472990375,,Bengaluru,Karnataka,M,26,Silver,registered via app ,15-May-23
117725,Rahul Patel,user117725@dmart.com,8351531038,,Bhopal,Madhya Pradesh,M,38,Silver,Frequent buyer,18-06-2023
117726,Rohit Mehta,user117726@dmart.com,8645419173,,Mumbai,Maharashtra,F,47,Bronze,,09-10-2024
117727,Sneha Sharma,user117727@dmart.com,7613160205,,Kolkata,West Bengal,F,54,Gold,,18-Jun-23
117728,Karan Joshi,,-9669599901,,Delhi,Delhi,M,4,,,01/14/2023
117729,Priya Rao,user117729@dmart.com,8553673381,,Bhopal,Madhya Pradesh,M,24,Bronze,,10-05-2024
117730,Amit Sharma,user117730@dmart.com,6375033755,,Pune,Maharashtra,O,31,Bronze,Frequent buyer,17-05-2023
117731,Rita Khan,user117731@dmart.com,9226972607,,Bhopal,Madhya Pradesh,M,40,Silver,Frequent buyer,14-Mar-24
117732,Karan Nair,user117732@dmart.com,8187243871,,Lucknow,Uttar Pradesh,M,15,Silver,,04-06-2024
117733,Anita Singh,user117733@dmart.com,9585074883,03-06-2024 00:00,Hyderabad,Telangana,M,23,Silver,,03-06-2024 00:00
117734,Sameer Chaudhary,user117734@dmart.com,6659231315,,Chennai,Tamil Nadu,M,36,Silver,registered via app ,27-Aug-24
117735,Sunil Patel,user117735@dmart.com,8922724108,29-07-2024 09:11,Kolkata,West Bengal,M,36,Gold,registered via app ,29-07-2024 09:11
117736,Sneha Joshi,user117736@dmart.com,7900013612,,Hyderabad,Telangana,M,39,,registered via app ,27-Dec-23
117737,Asha Chaudhary,user117737@dmart.com,8170445212,,Indore,Madhya Pradesh,,40,Silver,registered via app ,07-Feb-23
117738,Anita Nair,user117738@dmart.com,-9469657935,,Kolkata,West Bengal,F,39,Bronze,Frequent buyer,01-02-2024
117739,Rita Verma,user117739@dmart.com,9861634797,,Kolkata,West Bengal,O,37,Bronze,Frequent buyer,05-06-2023
117740,Asha Mehta,user117740@dmart.com,8927608104,,Nagpur,Maharashtra,,35,Bronze,,23-03-2024
117741,Kavita Gupta,user117741@dmart.com,-9898942990,08-08-2023 00:00,Indore,Madhya Pradesh,F,42,Bronze,prefers discount,08-08-2023 00:00
117742,Priya Patel,user117742@dmart.com,6928152410,,Patna,Bihar,M,8,Gold,,25-06-2023
117743,Priya Singh,user117743@dmart.com,-7607588094,,Lucknow,Uttar Pradesh,O,53,Silver,,27-Nov-23
117744,Rohit Bhat,user117744@dmart.com,7557417463,,Bhopal,Madhya Pradesh,O,8,Bronze,Frequent buyer,05-Mar-23
117745,Rahul Das,user117745@dmart.com,9498579236,,Lucknow,Uttar Pradesh,M,22,Gold,,31-07-2024
117746,Amit Singh,user117746@dmart.com,7088448071,,Bengaluru,Karnataka,F,32,Bronze,registered via app ,08-06-2023
117747,Asha Verma,user117747@dmart.com,-8257062438,,Vadodara,Gujarat,M,43,Gold,,10-Mar-23
117748,Sneha Gupta,user117748@dmart.com,-8912721890,,Pune,Maharashtra,F,0,Bronze,,10-10-2024
117749,Sunil Das,user117749@dmart.com,-9490173225,,Mumbai,Maharashtra,,34,Gold,prefers discount,29-07-2023
117750,Pooja Chaudhary,user117750@dmart.com,6197571943,,Lucknow,Uttar Pradesh,F,44,,,19-06-2025
117751,Ramesh Gupta,user117751@dmart.com,-9785679057,,Nagpur,Maharashtra,,46,Silver,Frequent buyer,08/29/2025
117752,Ramesh Verma,user117752@dmart.com,-6330228455,12-05-2023 00:00,Surat,Gujarat,M,26,Gold,registered via app ,12-05-2023 00:00
117753,Priya Verma,user117753@dmart.com,8046171678,,Kolkata,West Bengal,M,31,Bronze,Frequent buyer,05-06-2023
117754,Manish Singh,user117754@dmart.com,7436798171,,Chennai,Tamil Nadu,F,27,,prefers discount,20-09-2023
117755,Isha Bhat,user117755@dmart.com,7581840586,,Pune,Maharashtra,M,30,Silver,,16-12-2024
117756,Asha Nair,user117756@dmart.com,8971642335,,Lucknow,Uttar Pradesh,O,22,Gold,prefers discount,22-08-2025
117757,Priya Sharma,user117757@dmart.com,8944847420,,Bhopal,Madhya Pradesh,M,24,Bronze,,12-01-2025
117758,Karan Sharma,user117758@dmart.com,-6124833484,,Bengaluru,Karnataka,M,,Silver,registered via app ,06-12-2023
117759,Neha Singh,user117759@dmart.com,6016199193,,Hyderabad,Telangana,O,,Gold,Frequent buyer,01-09-2024
117760,aKran Sharma,user117760@dmart.com,9674808625,,Bengaluru,Karnataka,O,40,Gold,,03-08-2024
117761,Sunil Kumar,user117761@dmart.com,8283395318,,Bhopal,Madhya Pradesh,M,36,Bronze,prefers discount,15-Sep-23
117762,Pooja Sharma,user117762@dmart.com,7423917183,,Bengaluru,Karnataka,F,40,Gold,,18-03-2025
117763,Kavita Joshi,user117763@dmart.com,6492586078,,Vadodara,Gujarat,O,37,Bronze,prefers discount,10-Jan-23
117764,Vikram Rao,user117764@dmart.com,-7239975666,,Pune,Maharashtra,M,43,,prefers discount,06-12-2025
117765,Rita Sharma,user117765@dmart.com,-7408343758,,Jaipur,Rajasthan,,45,Bronze,Frequent buyer,01-02-2023
117766,Vikram Chaudhary,user117766@dmart.com,9629272196,,Chennai,Tamil Nadu,M,14,Bronze,,28-Jul-25
117767,Sneha Das,user117767@dmart.com,-6036934737,,Pune,Maharashtra,F,24,Silver,Frequent buyer,16-05-2024
117768,Amit Kumar,user117768@dmart.com,-7234329387,,Indore,Madhya Pradesh,M,32,Gold,Frequent buyer,23-02-2023
117769,Anita Chaudhary,user117769@dmart.com,-9069208334,,Nagpur,Maharashtra,O,34,,Frequent buyer,27-Apr-23
117770,Priya Khan,user117770@@dmart.com,-6858852081,,Lucknow,Uttar Pradesh,F,26,Silver,,02/20/2024
117771,Rohit Mehta,user117771@dmart.com,6670153371,,Patna,Bihar,F,45,Silver,prefers discount,10/20/2024
117772,Isha Verma,user117772@dmart.com,-9686787442,,Surat,Gujarat,F,58,Silver,Frequent buyer,16-Dec-23
117773,Rohit Gupta,user117773@dmart.com,-6680844437,,Bengaluru,Karnataka,M,37,Bronze,,05-01-2023
117774,Neha Gupta,user117774@dmart.com,-6222973194,,Vadodara,Gujarat,,36,Bronze,registered via app ,26-01-2024
117775,Neha Khan,user117775@dmart.com,-9115307836,03-09-2024 12:39,Bhopal,Madhya Pradesh,F,45,Silver,,03-09-2024 12:39
117776,Pooja Joshi,user117776@dmart.com,9890501599,,Bhopal,Madhya Pradesh,M,12,Bronze,Frequent buyer,29-11-2024
117777,Manish Nair,user117777@dmart.com,7967929063,,Indore,Madhya Pradesh,F,35,Silver,prefers discount,21-09-2024
117778,Isha Nair,user117778@dmart.com,7595021172,,Vadodara,Gujarat,F,46,Silver,prefers discount,24-10-2024
117779,Ramesh Singh,user117779@dmart.com,7798320659,,Surat,Gujarat,F,27,,,20-Jun-23
117780,Pooja Gupta,user117780@dmart.com,7431655220,,Hyderabad,Telangana,M,20,Silver,,06/20/2023
117781,Rahul Chaudhary,user117781@dmart.com,-6974006886,,Pune,Maharashtra,M,32,Bronze,prefers discount,04-02-2024
117782,Sneha Sharma,user117782@dmart.com,-9943127427,,Jaipur,Rajasthan,M,34,Bronze,,10/22/2023
117783,Sunil Chaudhary,user117783@dmart.com,9826742854,,Delhi,Delhi,F,24,Silver,registered via app ,21-04-2024
117784,Pooja Sharma,user117784@dmart.com,-7214762937,,Delhi,Delhi,M,60,Silver,Frequent buyer,31-07-2025
117785,Rita Verma,user117785@dmart.com,7367952272,,Mumbai,Maharashtra,F,29,Bronze,prefers discount,12/20/2023
117786,Asha Kumar,user117786@dmart.com,8017528947,,Bengaluru,Karnataka,M,21,Gold,prefers discount,27-07-2024
117787,Manish Singh,user117787@dmart.com,-9177862075,,Nagpur,Maharashtra,F,33,Silver,registered via app ,20-Aug-24
117788,Vikram Nair,user117788@dmart.com,9836202984,,Jaipur,Rajasthan,F,45,Gold,Frequent buyer,05-10-2025
117789,Sameer Rao,user117789@dmart.com,8505330974,,Nagpur,Maharashtra,M,,Silver,Frequent buyer,27-Apr-23
117790,Deepa Khan,user117790@dmart.com,9573316296,,Mumbai,Maharashtra,M,35,Silver,registered via app ,17-10-2024
117791,Sneha Mehta,user117791@dmart.com,9629861299,,Nagpur,Maharashtra,M,,Gold,registered via app ,27-Jun-25
117792,Karan Das,,8630916571,,Surat,Gujarat,M,40,Gold, ,30-07-2023
117793,Deepa Chaudhary,user117793@dmart.com,8169944271,,Jaipur,Rajasthan,O,24,Bronze,,25-12-2025
117794,Kavita Rao,user117794@dmart.com,8578632839,,Jaipur,Rajasthan,,52,Silver,,12-Jun-24
117795,Priya Singh,user117795@dmart.com,8309581563,,Delhi,Delhi,,41,,prefers discount,30-Jun-24
117796,Suresh Rao,user117796@dmart.com,6561376167,,Indore,Madhya Pradesh,F,47,Bronze,registered via app ,05-05-2025
117797,Vikram Joshi,user117797@dmart.com,6176542375,,Chennai,Tamil Nadu,M,39,Silver,,29-Apr-23
117798,Vikram Mehta,user117798@dmart.com,-8079336325,30-09-2023 00:00,Mumbai,Maharashtra,F,44,Silver,,30-09-2023 00:00
117799,Isha Kumar,user117799@dmart.com,6529458764,,Chennai,Tamil Nadu,O,24,Silver,,06-03-2024
117800,Pooja Verma,user117800@dmart.com,9318042848,,Chennai,Tamil Nadu,O,29,Bronze,prefers discount,18-Jul-24
117801,Asha Verma,,7042858995,19-03-2023 03:43,Patna,Bihar,,51,Gold,registered via app ,19-03-2023 03:43
117802,Karan Kumar,,6751733677,,Nagpur,Maharashtra,,53,Bronze,registered via app ,24-11-2025
117803,Amit Rao,user117803@dmart.com,8111875000,,Pune,Maharashtra,M,21,Gold,prefers discount,16-12-2024
117804,Amit Kumar,user117804@dmart.com,8489868467,20-06-2025 00:00,Kolkata,West Bengal,M,37,Bronze,Frequent buyer,20-06-2025 00:00
117805,Deepa Kumar,user117805@dmart.com,7151334151,,Vadodara,Gujarat,M,29,Bronze,registered via app ,24-06-2023
117806,Anita Bhat,user117806@dmart.com,7523757068,12-02-2024 00:00,Delhi,Delhi,F,,Silver,Frequent buyer ,12-02-2024 00:00
117807,Anita Das,user117807@dmart.com,8884528004,,Vadodara,Gujarat,F,26,Silver,,18-07-2023
117808,Asha Singh,user117808@dmart.com,-8715692682,26-02-2023 00:00,Indore,Madhya Pradesh,M,38,Gold,Frequent buyer,26-02-2023 00:00
117809,Neha Bhat,user117809@dmart.com,7362887294,,Delhi,Delhi,M,48,Silver,prefers discount,06-09-2023
117810,Neha Bhat,user117810@dmart.com,8016965913,,Bhopal,Madhya Pradesh,M,40,Gold,,20-09-2024
117811,Manish Gupta,user117811@dmart.com,9158849294,,Surat,Gujarat,F,31,Silver,,07-Dec-25
117812,Neha Kumar,user117812@dmart.com,7966642457,,Indore,Madhya Pradesh,M,41,Silver,registered via app ,23-Jun-25
117813,Rahul Kumar,,8172704139,,Chennai,Tamil Nadu,F,30,Bronze,registered via app ,27-Jul-23
117814,Manish Patel,user117814@@dmart.com,-8607661914,,Chennai,Tamil Nadu,F,39,Bronze,Frequent buyer ,09/24/2024
117815,Rahul Joshi,user117815@dmart.com,9540907558,,Pune,Maharashtra,F,51,Gold,Frequent buyer,25-10-2023
117816,Priya Mehta,user117816@dmart.com,-8989621995,,Hyderabad,Telangana,M,10,Silver,registered via app ,28-05-2024
117817,Rohit Gputa,user117817@dmart.com,7490016645,,Indore,Madhya Pradesh,F,44,Silver,,07-01-2023
117818,Sneha Sharma,user117818@dmart.com,6309003432,,Surat,Gujarat,F,16,Bronze,registered via app ,22-May-24
117819,Kavita Sharma,user117819@dmart.com,8459171980,02-06-2025 00:00,Nagpur,Maharashtra,F,49,Silver,,02-06-2025 00:00
117820,Sneha Gupta,user117820@dmart.com,8801902071,,Surat,Gujarat,O,27,Silver,,27-01-2024
117821,Rohi tSingh,user117821@dmart.com,9084763872,,Kolkata,West Bengal,F,20,,Frequent buyer,05-11-2023
117822,Isha Joshi,user117822@dmart.com,6823269406,,Nagpur,Maharashtra,M,43,Gold,registered via app ,08-Mar-24
117823,Asha Rao,user117823@dmart.com,-7150590436,,Nagpur,Maharashtra,,39,Gold,Frequent buyer,22-02-2023
117824,Manish Mehta,user117824@dmart.com,7189056118,,Kolkata,West Bengal,M,23,Bronze,,04-04-2024
117825,Priya Singh,user117825@dmart.com,6171164586,,Lucknow,Uttar Pradesh,M,19,Bronze,registered via app  ,04-11-2024
117826,Sneha Joshi,user117826@dmart.com,-8573243418,,Hyderabad,Telangana,,32,Gold,,25-09-2023
117827,Suresh Das,user117827@dmart.com,8234227463,,Surat,Gujarat,F,20,Silver,Frequent buyer,07-Sep-24
117828,Asha Joshi,user117828@dmart.com,-9840389522,,Jaipur,Rajasthan,O,22,Bronze,prefers discount,07-01-2025
117829,Vikram Das,user117829@dmart.com,7501060499,29-04-2024 00:00,Nagpur,Maharashtra,M,36,Silver,Frequent buyer,29-04-2024 00:00
117830,Isha Das,user117830@dmart.com,7719588962,,Nagpur,Maharashtra,M,23,Bronze,Frequent buyer,22-02-2024
117831,Vikram Rao,user117831@dmart.com,8316316667,,Pune,Maharashtra,M,,Bronze,registered via app ,12-Jun-25
117832,Amit Nair,user117832@dmart.com,9636631330,,Lucknow,Uttar Pradesh,,40,,,14-Dec-23
117833,Rita Rao,user117833@dmart.com,-6967120024,,Mumbai,Maharashtra,M,52,Silver,prefers discount,08-03-2024
117834,Sameer Chaudhary,user117834@dmart.com,7180869162,,Patna,Bihar,M,33,Bronze,prefers discount,04/19/2024
117835,Rita Bhat,user117835@dmart.com,7298463525,15-12-2024 00:00,Bhopal,Madhya Pradesh,M,36,,prefers discount,15-12-2024 00:00
117836,Rohit Patel,user117836@dmart.com,9806679151,,Nagpur,Maharashtra,M,59,Bronze,,18-Mar-24
117837,Karan Bhat,user117837@dmart.com,8580724162,,Hyderabad,Telangana,F,20,Silver,registered via app ,08-Apr-25
117838,Sunil Patel,user117838@dmart.com,7617600481,,Patna,Bihar,M,49,Silver,,03-12-2024
117839,Neha Chaudhary,user117839@dmart.com,-8928999199,,Indore,Madhya Pradesh,M,47,Silver, ,30-08-2023
117840,Deepa Rao,user117840@dmart.com,6211706251,,Jaipur,Rajasthan,M,45,Silver,,03/31/2025
117841,Suresh Rao,user117841@dmart.com,7404080790,,Bengaluru,Karnataka,M,50,Bronze,Frequent buyer,16-Dec-23
117842,Rohit Singh,user117842@dmart.com,-8430879338,,Bhopal,Madhya Pradesh,M,38,Gold,prefers discount,23-Jun-23
117843,Anita Gupta,user117843@dmart.com,7348321175,,Mumbai,Maharashtra,F,28,Silver,,13-02-2024
117844,Pooja Joshi,user117844@dmart.com,8012563633,,Chennai,Tamil Nadu,O,48,Silver,prefers discount,01-Aug-25
117845,Priya Patel,user117845@dmart.com,-8768099078,,Lucknow,Uttar Pradesh,F,48,Bronze,Frequent buyer,20-10-2024
117846,Kavita Mehta,user117846@dmart.com,9594705717,24-06-2024 00:00,Kolkata,West Bengal,,,Bronze,Frequent buyer,24-06-2024 00:00
117847,Kavita Bhat,user117847@dmart.com,-8083830103,23-06-2025 12:50,Vadodara,Gujarat,O,48,Silver,,23-06-2025 12:50
117848,Rahul Singh,user117848@dmart.com,9203404311,,Pune,Maharashtra,O,35,,prefers discount,16-11-2025
117849,Karan Bhat,user117849@dmart.com,9618215766,,Chennai,Tamil Nadu,F,,Silver,prefers discount,27-12-2024
117850,Neha Gupta,user117850@dmart.com,6010647563,,Vadodara,Gujarat,M,26,Silver,Frequent buyer,19-Jun-25
117851,Rahul Singh,user117851@dmart.com,-6026486764,,Delhi,Delhi,,37,Gold,,24-09-2025
117852,Pooja Chaudhary,user117852@dmart.com,9323991961,,Hyderabad,Telangana,M,46,Silver,,19-04-2025
117853,Ramesh Patel,user117853@dmart.com,8343093379,,Vadodara,Gujarat,,47,Silver,registered via app ,04-Jan-24
117854,Pooja Gupta,user117854@dmart.com,8303643851,,Bhopal,Madhya Pradesh,M,29,Bronze,registered via app ,12-07-2023
117855,Anita Rao,user117855@dmart.com,-9110442793,,Delhi,Delhi,F,38,Bronze,registered via app  ,06-Aug-23
117856,Karan Gupta,user117856@dmart.com,9215057100,,Mumbai,Maharashtra,F,19,,Frequent buyer,22-09-2024
117857,Manish Mehta,user117857@dmart.com,6572367506,14-09-2025 00:00,Kolkata,West Bengal,M,46,Silver,registered via app ,14-09-2025 00:00
117858,Asha Gupta,user117858@dmart.com,6140837572,,Bengaluru,Karnataka,F,25,,,12-01-2024
117859,Rahul Joshi,user117859@dmart.com,-7212300895,26-01-2023 00:00,Indore,Madhya Pradesh,M,44,, ,26-01-2023 00:00
117860,Ramesh Bhat,user117860@dmart.com,7743148230,,Hyderabad,Telangana,M,21,Silver,Frequent buyer,26-02-2025
117861,Pooja Bhat,user117861@dmart.com,-7002866920,,Delhi,Delhi,M,47,,Frequent buyer,09/27/2024
117862,Pooja Verma,user117862@dmart.com,7974119042,,Mumbai,Maharashtra,M,38,Silver,,18-09-2024
117863,Suresh Das,user117863@dmart.com,-9452824919,,Pune,Maharashtra,,25,,registered via app ,06-Jul-25
117864,Rahul Singh,,6111653662,,Surat,Gujarat,F,43,Gold,,15-12-2025
117865,Rohit Gupta,user117865@dmart.com,7635379559,,Indore,Madhya Pradesh,F,27,Silver,registered via app ,14-02-2025
117866,Sneha Khan,user117866@dmart.com,8596613250,05-07-2023 00:00,Jaipur,Rajasthan,F,43,Silver,prefers discount,05-07-2023 00:00
117867,Rita Chaudhary,user117867@dmart.com,6866099068,,Bhopal,Madhya Pradesh,M,31,Bronze,prefers discount,01-01-2023
117868,Asha Rao,user117868@dmart.com,7682775350,,Mumbai,Maharashtra,F,14,Gold,,06-May-24
117869,Isha Singh,user117869@dmart.com,6265917552,29-10-2024 00:00,Hyderabad,Telangana,F,23,,prefers discount,29-10-2024 00:00
117870,Suresh Patel,user117870@dmart.com,-9856770907,,Patna,Bihar,M,29,,,29-Jun-25
117871,Suresh Kumar,user117871@dmart.com,6022498020,,Patna,Bihar,M,51,Gold,Frequent buyer,01/14/2024
117872,Sameer Patel,user117872@dmart.com,-9004774961,,Surat,Gujarat,M,45,Bronze,prefers discount,26-02-2025
117873,Ramesh Sharma,user117873@dmart.com,8320309669,,Vadodara,Gujarat,O,54,Silver,Frequent buyer,04-03-2025
117874,Amit Khan,,8670513239,,Chennai,Tamil Nadu,F,54,,Frequent buyer,04-11-2024
117875,Deepa Rao,user117875@dmart.com,-8925556118,,Delhi,Delhi,M,28,Gold,,01-08-2023
117876,Manish Khan,user117876@dmart.com,7915071771,,Pune,Maharashtra,O,32,Gold,registered via app ,01-06-2023
117877,Kavita Sharma,user117877@dmart.com,7171873760,,Mumbai,Maharashtra,F,30,Bronze,prefers discount,01-05-2025
117878,Deepa Patel,,7708374424,,Patna,Bihar,,26,Silver,registered via app ,04-Oct-23
117879,Sneha Joshi,user117879@dmart.com,9118615817,,Hyderabad,Telangana,M,,Bronze,Frequent buyer,02/17/2025
117880,Asha Nair,user117880@dmart.com,8808807902,26-06-2023 00:00,Nagpur,Maharashtra,M,12,Gold,Frequent buyer,26-06-2023 00:00
117881,Rahul Joshi,user117881@dmart.com,-7248615618,07-05-2023 00:00,Nagpur,Maharashtra,F,34,Silver,prefers discount,07-05-2023 00:00
117882,Sameer Kumar,user117882@dmart.com,7421767261,,Delhi,Delhi,O,19,Bronze,registered via app ,09-Aug-23
117883,Rohit Verma,user117883@dmart.com,7476805618,,Indore,Madhya Pradesh,M,34,Bronze,registered via app ,01/21/2023
117884,Amit Chaudhary,user117884@dmart.com,-9361391103,15-02-2025 15:21,Pune,Maharashtra,,60,Bronze,Frequent buyer,15-02-2025 15:21
117885,Manish Patel,user117885@dmart.com,8747147981,,Delhi,Delhi,M,28,Gold,,28-Oct-25
117886,Vikram Sharma,user117886@dmart.com,6400485293,,Patna,Bihar,F,,,,01-06-2023
117887,Deepa Das,user117887@dmart.com,9668253363,,Pune,Maharashtra,M,37,Bronze,registered via app ,02-10-2024
117888,Ramesh Nair,user117888@dmart.com,-7447207807,03-03-2023 00:00,Bhopal,Madhya Pradesh,M,45,Gold,prefers discount,03-03-2023 00:00
117889,Karan Patel,,9634719573,,Mumbai,Maharashtra,M,38,Silver,registered via app ,24-10-2025
117890,Isha Mehta,user117890@dmart.com,8920487750,,Jaipur,Rajasthan,O,38,,Frequent buyer,04-03-2023
117891,Deepa Singh,user117891@dmart.com,6939139105,,Hyderabad,Telangana,M,30,Silver,registered via app ,16-Jun-25
117892,Kavita Gupta,user117892@dmart.com,7324087199,,Chennai,Tamil Nadu,M,32,Gold,,03-Nov-24
117893,Rahul Singh,user117893@dmart.com,9710860926,,Mumbai,Maharashtra,F,23,,,28-Aug-25
117894,Rahul Gupta,user117894@dmart.com,9427348786,,Vadodara,Gujarat,,45,Silver,,25-Apr-23
117895,Ramesh Bhat,user117895@dmart.com,-7147253754,,Pune,Maharashtra,M,14,,,04-02-2025
117896,Sneha Das,user117896@dmart.com,-6342857887,,Chennai,Tamil Nadu,F,46,,prefers discount,10-12-2023
117897,Vikram Mehta,user117897@dmart.com,9241019538,,Pune,Maharashtra,M,18,Silver,,17-May-24
117898,Isha Sharma,user117898@dmart.com,7250905241,14-12-2025 00:00,Indore,Madhya Pradesh,F,46,Bronze,,14-12-2025 00:00
117899,Anita Bhat,user117899@dmart.com,8145455417,,Kolkata,West Bengal,F,30,Gold,prefers discount,24-11-2025
117900,Neha Joshi,user117900@dmart.com,7564920077,,Pune,Maharashtra,F,20,Bronze,,09-Feb-24
117901,Karan Singh,user117901@dmart.com,-8752022169,,Chennai,Tamil Nadu,M,41,Silver,prefers discount,23-05-2023
117902,Sameer Patel,user117902@dmart.com,9364665673,11-11-2024 00:00,Chennai,Tamil Nadu,F,46,Silver,prefers discount,11-11-2024 00:00
117903,Manish Das,user117903@dmart.com,-6924886525,,Jaipur,Rajasthan,F,29,Silver,,10-Jul-24
117904,Manish Verma,user117904@dmart.com,-6826564361,,Hyderabad,Telangana,M,,Bronze,Frequent buyer,08-06-2025
117905,Sunil Khan,user117905@dmart.com,9935731607,,Indore,Madhya Pradesh,,43,,prefers discount,23-09-2023
117906,Isha Mehta,user117906@dmart.com,6762229794,,Hyderabad,Telangana,F,7,Silver,Frequent buyer,14-Oct-24
117907,Pooja Nair,,9674172305,,Jaipur,Rajasthan,M,19,Silver,Frequent buyer,16-Feb-24
117908,Neha Das,user117908@dmart.com,-6024635754,,Lucknow,Uttar Pradesh,,50,Bronze,,01/14/2024
117909,Deepa Joshi,user117909@dmart.com,-8397500875,,Patna,Bihar,M,32,Silver,,17-May-24
117910,Neha Sharma,user117910@dmart.com,-9248745726,06-05-2025 00:00,Surat,Gujarat,M,12,Bronze,registered via app ,06-05-2025 00:00
